"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c"
"a2F5f000000xiYjEAI","","Loan Products","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasWEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","ReferenceFilteredHierarchyScreenResource","","42173978708265941","Account","","","","","","","false","false",""
"a2F5f000000xiYkEAI","","Rate Structure","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasXEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42501275604089611","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiYlEAI","","Payment Structure","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasYEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42420987394622511","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiYmEAI","","Risk Rating","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasZEAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42407043532968121","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiYnEAI","","Change Memo","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasaEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42315287634479492","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiYoEAI","","Fees Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasbEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42607995035077384","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiYpEAI","","Team Members","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xascEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42765723717857930","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZoEAI","","Approval Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xassEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","96161585604341049","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZqEAI","","Collateral Pledged","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasfEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","21901585604341049","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZrEAI","","Collateral Value","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasgEAA","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","22621585604341049","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZuEAI","","Editable","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasUEAQ","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","19341585604341051","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZvEAI","","Fees","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaswEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2F5f000000xiZvEAI","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZwEAI","","Participations","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasxEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","a2F5f000000xiZwEAI","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZxEAI","","Post Closing Review","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaslEAA","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","11651585604341049","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiZyEAI","","Read Only","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasVEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","73851585604341051","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xia2EAA","","Third Party Reports","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaspEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","50991585604341049","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xia4EAA","","Fees Approved","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xasjEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","73131585604341049","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiabEAA","","Compliance Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauFEAQ","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","96621585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiacEAA","","Structure Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauFEAQ","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","08301585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiarEAA","","Budget Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xau3EAA","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42737262622630319","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiasEAA","","Editable Fields","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauMEAQ","false","false","true","true","false","","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","90351585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiatEAA","","Treasury Service Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauNEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42414514451905614","LLC_BI__Treasury_Service__c","","","","","","","false","false",""
"a2F5f000000xiauEAA","","Booked Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauOEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","68261585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiavEAA","","Balance Details","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauLEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","57871585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiawEAA","","Narrative","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauJEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","27881585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiaxEAA","","Booked Information","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauKEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","10361585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiayEAA","","Memos","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauPEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","95551585604341048","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xibREAQ","","Loan","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","06391F7F_4769_4416_BF24_6D6C4F1C552B","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibSEAQ","","Entity Involvement","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","4650565C_212B_4D2E_9208_1417012E0965","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibTEAQ","","Fee","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","39304662_2E4E_4773_9E38_0B5F565C5032","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibUEAQ","","Collateral Pledged","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","735C3F42_3C58_436E_8D1A_697845631319","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibVEAQ","","Loan Covenant","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","52333824_1053_4B4D_9C19_546E017A7766","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibWEAQ","","Loan Team Member","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","6A2D6C53_303D_4A6B_AC3A_532936151F3B","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibXEAQ","","Loan Pricing Information","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xauREAQ","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","5432377F_7332_433B_9515_580844072758","LLC_BI__Loan__c","","","","","6.0","","false","false",""
"a2F5f000000xibYEAQ","","Deposit","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xaq8EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","2A20000D_3F0D_413F_AA0D_723C1B126E7D","LLC_BI__Deposit__c","","","","","6.0","","false","false",""
"a2F5f000000xibZEAQ","","Entity Involvement","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xaq8EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","4D322D11_1C40_491C_9D20_137215395E31","LLC_BI__Deposit__c","","","","","6.0","","false","false",""
"a2F5f000000xibaEAA","","Analyzed Account","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","2021-11-10T13:29:22.000Z","0055f000005hWQbAAM","","","","","","a2G5f000000xaq8EAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","7C7E761A_2050_400D_AA39_08670022766D","LLC_BI__Deposit__c","","","","","6.0","","false","false",""
"a2F5f000000xibcEAA","","Applicants","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqKEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42253520317469195","LLC_BI__Legal_Entities__c","","","","","","","false","false",""
"a2F5f000000xibdEAA","","Employer Info","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqKEAQ","false","false","true","true","false","20.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","42460375090430563","Contact","","","","","","","false","false",""
"a2F5f000000xibeEAA","","Address","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqKEAQ","false","false","true","true","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42154755042456344","Contact","","","","","","","false","false",""
"a2F5f000000xibfEAA","","Previous Address","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqKEAQ","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42135179756614841","Contact","","","","","","","false","false",""
"a2F5f000000xibgEAA","","Marital Status & Dependents","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqKEAQ","false","false","true","true","false","50.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42497932975307159","Contact","","","","","","","false","false",""
"a2F5f000000xibhEAA","","UI Collateral Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauSEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42292709381574055","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xibiEAA","","UI Collateral Record Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauSEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42789210101779601","LLC_BI__Loan_Collateral2__c","","","","","","","false","false",""
"a2F5f000000xibjEAA","","UI Related Pledged Collateral Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauSEAQ","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42556140071431249","LLC_BI__Loan_Collateral2__c","","","","","","","false","false",""
"a2F5f000000xibkEAA","","Enhanced Fees Management","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauTEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42020121122563778","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiblEAA","","Add Non Standard Fee","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauTEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42777708168801391","LLC_BI__Fee__c","","","","","","","false","false",""
"a2F5f000000xibmEAA","","Enhanced Fee Loan Aggregate Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauTEAQ","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42979231587859659","LLC_BI__Fee_Loan_Aggregate__c","","","","","","","false","false",""
"a2F5f000000xibnEAA","","Third Party Management","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauUEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42434999880342811","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xiboEAA","","Debt Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42446421916550818","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xibpEAA","","Asset Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42002117713489971","nRetail__Asset__c","","","","","","","false","false",""
"a2F5f000000xibqEAA","","Income Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42557618313456387","LLC_BI__Income__c","","","","","","","false","false",""
"a2F5f000000xibrEAA","","Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42951786447749042","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xibsEAA","","Add Asset","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42193487529003493","nRetail__Asset__c","","","","","","","false","false",""
"a2F5f000000xibtEAA","","Add Income","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","50.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42636439520290860","LLC_BI__Income__c","","","","","","","false","false",""
"a2F5f000000xibuEAA","","Underwriting_Overview","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","60.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42857867772889594","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xibvEAA","","Decision_Overview","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqLEAQ","false","false","true","true","false","70.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42061500075785994","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xibwEAA","","HMDA","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauVEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","42554313440808762","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xibxEAA","","UI Collateral Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqNEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","47271600720268022","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xibyEAA","","UI Collateral Record Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqNEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","60261600720268022","LLC_BI__Loan_Collateral2__c","","","","","","","false","false",""
"a2F5f000000xibzEAA","","UI Related Pledged Collateral Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqNEAQ","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","03141600720268022","LLC_BI__Loan_Collateral2__c","","","","","","","false","false",""
"a2F5f000000xic0EAA","","Add Non Standard Fee","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqOEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","40021600720268023","LLC_BI__Fee__c","","","","","","","false","false",""
"a2F5f000000xic1EAA","","Enhanced Fee Loan Aggregate Summary","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqOEAQ","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","41631600720268023","LLC_BI__Fee_Loan_Aggregate__c","","","","","","","false","false",""
"a2F5f000000xic2EAA","","Third Party Management","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauWEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","77391600720268024","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xic3EAA","","Asset Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","26601600720268024","nRetail__Asset__c","","","","","","","false","false",""
"a2F5f000000xic4EAA","","Income Schedule","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","89291600720268025","LLC_BI__Income__c","","","","","","","false","false",""
"a2F5f000000xic5EAA","","Add Debt","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","08701600720268025","LLC_BI__Debt__c","","","","","","","false","false",""
"a2F5f000000xic6EAA","","Add Asset","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","25841600720268025","nRetail__Asset__c","","","","","","","false","false",""
"a2F5f000000xic7EAA","","Add Income","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","50.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","36791600720268026","LLC_BI__Income__c","","","","","","","false","false",""
"a2F5f000000xic8EAA","","Decision_Overview","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqPEAQ","false","false","true","true","false","70.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","85831600720268026","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xic9EAA","","HMDA","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xauXEAQ","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectHierarchyScreenResource","","95851600720268027","LLC_BI__Loan__c","","","","","","","false","false",""
"a2F5f000000xicAEAQ","","Address","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2G5f000000xaqQEAQ","false","false","true","true","false","30.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","54851600720341646","Contact","","","","","","","false","false",""
