"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c"
"a2H5f000000yMRsEAM","","SC-000011266","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQWEAY","0.0","LLC_BI__UI_Fees_Summary","","","","Fees Summary","60961560278867805","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMRtEAM","","SC-000011267","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQXEAY","1.01","LLC_BI__UI_Collateral_Summary","","","","Collateral Summary","70791560278867805","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMRuEAM","","SC-000011268","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQYEAY","1.01","LLC_BI__UI_Collateral_Record_Schedule","","","","","39961560278867806","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2H5f000000yMRvEAM","","SC-000011269","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQZEAY","1.01","LLC_BI__UI_Related_Collateral_Pledge_Schedule","","","","","96901560278867806","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2H5f000000yMRwEAM","","SC-000011270","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQNEAY","0.01","LLC_BI__Debt_Schedule","","","","","73161560278867806","LLC_BI__Debt__c","","","false","","false"
"a2H5f000000yMRxEAM","","SC-000011271","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQOEAY","1.01","nRetail__Asset_Schedule","","","","","61191560278867807","nRetail__Asset__c","","","false","","false"
"a2H5f000000yMRyEAM","","SC-000011272","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQPEAY","2.01","LLC_BI__Income_Schedule","","","","","34661560278867807","LLC_BI__Income__c","","","false","","false"
"a2H5f000000yMRzEAM","","SC-000011273","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQQEAY","3.01","LLC_BI__Add_Debt","","","","","59761560278867807","LLC_BI__Debt__c","","","false","","false"
"a2H5f000000yMS0EAM","","SC-000011274","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQREAY","4.01","nRetail__Add_Asset","","","","","66131560278867807","nRetail__Asset__c","","","false","","false"
"a2H5f000000yMS1EAM","","SC-000011275","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQSEAY","5.01","LLC_BI__Add_Income","","","","","81691560278867808","LLC_BI__Income__c","","","false","","false"
"a2H5f000000yMS2EAM","","SC-000011276","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQTEAY","6.01","nRetail__Underwriting_Overview","","","","","56781560278867808","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMS3EAM","","SC-000011277","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQUEAY","7.01","nRetail__Decision_Overview","","","","","75051560278867808","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMS4EAM","","SC-000011278","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQVEAY","1.01","UI_Loan_Details","","","","","90201560278867808","LLC_BI__Loan__c","","0.0","false","","false"
"a2H5f000000yMS5EAM","","SC-000011279","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQaEAI","1.01","","","","","","51911560278867809","LLC_BI__Loan__c","","0.0","false","","false"
"a2H5f000000yMS6EAM","","SC-000011280","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQaEAI","2.02","","","a2H5f000000yMS5EAM","LLC_BI__Legal_Entities__r","","62881560278867809","LLC_BI__Legal_Entities__c","","0.0","false","","false"
"a2H5f000000yMS7EAM","","SC-000011281","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQaEAI","3.02","LLC_BI__UI_Authorized_Signer_Fieldset","","a2H5f000000yMS6EAM","LLC_BI__Contingent_Liabilties__r","","00231560278867809","LLC_BI__Contingent_Liabilty__c","","0.0","false","","false"
"a2H5f000000yMS8EAM","","SC-000011282","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLQEAY","1.01","","","","","Loan Relationship","50921560278867809","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMS9EAM","","SC-000011284","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQbEAI","1.01","","","","","","42431560278867810","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMSAEA2","","SC-000011285","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQbEAI","2.01","UI_Loan_Fees","","a2H5f000000yMS9EAM","LLC_BI__Fees__r","","42031560278867811","LLC_BI__Fee__c","","","false","","false"
"a2H5f000000yMSBEA2","","SC-000011286","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQcEAI","0.01","nRetail__Applicant_Schedule","","","","","345765723668425656","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMSCEA2","","SC-000011287","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQdEAI","1.01","nRetail__Application_Details","","","","","872348761467483452365","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMSDEA2","","SC-000011288","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQeEAI","2.01","nRetail__Applicant_Details","","","","","864756352512425672","Contact","","","false","","false"
"a2H5f000000yMSqEAM","","SC-000011327","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQtEAI","1.01","","","","","","42143709369826256","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMSrEAM","","SC-000011328","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000005hWQQAA2","","","","a2F5f000000xiQtEAI","2.02","LLC_BI__Manage_Fees_List_Enhanced","","a2H5f000000yMSqEAM","LLC_BI__Fees__r","","42535968074535277","LLC_BI__Fee__c","LLC_BI__Status__c != Inactive","","false","","false"
"a2H5f000000yMSsEAM","","SC-000011329","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQuEAI","1.01","LLC_BI__Add_Non_Standard_Fee","","","","","42445498812840928","LLC_BI__Fee__c","","","false","","false"
"a2H5f000000yMStEAM","","SC-000011330","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQvEAI","1.01","LLC_BI__Enhanced_Fee_Loan_Aggregate_Summary","","","","","42381359561426432","LLC_BI__Fee_Loan_Aggregate__c","","","false","","false"
"a2H5f000000yMSuEAM","","SC-000011331","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQwEAI","1.01","LLC_BI__Add_Debt_Account","","","","Relationship Add Debt","59331562008947616","LLC_BI__Debt__c","","","false","","false"
"a2H5f000000yMSvEAM","","SC-000011332","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQxEAI","1.01","LLC_BI__Total_Exposure_Summary","","","","Total Exposure Summary","33521562008947617","Account","","","false","","false"
"a2H5f000000yMSwEAM","","SC-000011333","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQyEAI","1.01","LLC_BI__Add_Debt_Account","","","","Add Debt","58331562008947617","LLC_BI__Debt__c","","","false","","false"
"a2H5f000000yMSxEAM","","SC-000011334","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiQzEAI","1.01","LLC_BI__Exposure_Exclusion_Enable","","","","Exposure Exclusion Enable","94171562008947618","LLC_BI__Excluded_Exposure__c","","","false","","false"
"a2H5f000000yMSyEAM","","SC-000011335","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiR0EAI","1.01","LLC_BI__Exposure_Exclusion_Disable","","","","Exposure Exclusion Disable","27981562008947618","LLC_BI__Excluded_Exposure__c","","","false","","false"
"a2H5f000000yMSzEAM","","SC-000011336","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiR1EAI","1.01","LLC_BI__TE_Expand_Loan_Relationship","","","","Expand Loan Relationship","40571562008947619","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMT0EAM","","SC-000011337","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiR2EAI","1.01","LLC_BI__TE_Expand_Debt_Relationship","","","","Expand Debt Relationship","40231562008947619","LLC_BI__Debt__c","","","false","","false"
"a2H5f000000yMT1EAM","","SC-000011338","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiR3EAI","1.01","","","","","","53001562008947620","Account","","","false","","false"
"a2H5f000000yMT2EAM","","SC-000011339","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiR3EAI","2.01","LLC_BI__UI_Deposit_Products","","a2H5f000000yMT1EAM","LLC_BI__Legal_Entities__r","","85351562008947620","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMT3EAM","","SC-000011340","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLREAY","1.01","","","","","","81871562008947621","Account","","","false","","false"
"a2H5f000000yMT4EAM","","SC-000011341","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiLREAY","2.01","LLC_BI__UI_Loan_Products","","a2H5f000000yMT3EAM","LLC_BI__Legal_Entities__r","","14431562008947621","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMTiEAM","","SC-000011381","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRkEAI","1.01","LLC_BI__Product_Package_Collateral_Schedule","","","","","21401563816286757","LLC_BI__Collateral__c","","","false","","false"
"a2H5f000000yMTjEAM","","SC-000011382","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRlEAI","1.01","LLC_BI__Prod_Pkg_UI_Related_Pledge_Schedule","","","","","11921563816286757","LLC_BI__Loan_Collateral2__c","","","false","","false"
"a2H5f000000yMTlEAM","","SC-000011384","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRnEAI","1.01","UI_PP_Approval_Section","","","","","42193825136722061","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2H5f000000yMTmEAM","","SC-000011385","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRoEAI","1.0","","","","","","42821279522288697","LLC_BI__Treasury_Service__c","","","false","","false"
"a2H5f000000yMTnEAM","","SC-000011386","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRoEAI","2.0","LLC_BI__Treasury_Maintenance_Add_Authorized_User","","a2H5f000000yMTmEAM","LLC_BI__Authorized_Users__r","","42762526843336817","LLC_BI__Authorized_User__c","","","false","","false"
"a2H5f000000yMToEAM","","SC-000011387","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRpEAI","1.0","","","","","","42347543508535023","LLC_BI__Treasury_Service__c","","","false","","false"
"a2H5f000000yMTpEAM","","SC-000011388","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRpEAI","2.0","LLC_BI__Treasury_Maint_Add_Analyzed_Account","","a2H5f000000yMToEAM","LLC_BI__Deposit_Service_Rel__r","","42015790928626828","LLC_BI__Analyzed_Account__c","","","false","","false"
"a2H5f000000yMTqEAM","","SC-000011389","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRrEAI","1.01","","","","","","19571567002572391","LLC_BI__Treasury_Service__c","","0.0","false","","false"
"a2H5f000000yMTrEAM","","SC-000011390","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRrEAI","2.01","","","a2H5f000000yMTqEAM","LLC_BI__Product_Package__r","","01341567002572391","LLC_BI__Product_Package__c","","0.0","false","","false"
"a2H5f000000yMTsEAM","","SC-000011391","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRrEAI","3.01","LLC_BI__UI_Product_Summary","","a2H5f000000yMTrEAM","LLC_BI__Treasury_Services__r","","57881567002572392","LLC_BI__Treasury_Service__c","","0.0","false","","false"
"a2H5f000000yMTtEAM","","SC-000011392","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiRqEAI","1.01","LLC_BI__Service_Details","","","","","59881567002572392","LLC_BI__Treasury_Service__c","","","false","","false"
"a2H5f000000yMUYEA2","","SC-000010571","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","a2F5f000000xiU9EAI","1.0","","","","","","42204641093452466","nFORCE__System_Properties__c","","","false","","false"
"a2H5f000000yMUZEA2","","SC-000010572","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","","","","a2F5f000000xiUAEAY","100.0","","","","","","42325324793717775","nFORCE__Group__c","","","false","","false"
"a2H5f000000yMUaEAM","","SC-000010573","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUAEAY","200.0","nFORCE__UI_Config_Builder","","a2H5f000000yMUZEA2","nFORCE__Route_Groups__r","","42255842430737506","nFORCE__Route_Group__c","","","false","","false"
"a2H5f000000yMUbEAM","","SC-000010574","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUBEAY","100.0","nFORCE__UI_Config_Builder_Group_List_Config","","","","","42801549771737344","nFORCE__Group__c","","","false","","false"
"a2H5f000000yMUcEAM","","SC-000010575","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUCEAY","100.0","nFORCE__UI_Config_Builder","","","","","42747894383219617","nFORCE__Route__c","","","false","","false"
"a2H5f000000yMUdEAM","","SC-000010576","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUDEAY","100.0","nFORCE__UI_Config_Builder","","","","","42394233173562152","nFORCE__Route_Group__c","","","false","","false"
"a2H5f000000yMUeEAM","","SC-000010577","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUEEAY","100.0","nFORCE__UI_Config_Builder","","","","","42685676376826283","nFORCE__Screen__c","","","false","","false"
"a2H5f000000yMUfEAM","","SC-000010578","2021-11-10T13:29:22.000Z","0055f000005hWQPAA2","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUFEAY","100.0","nFORCE__UI_Config_Builder","","","","","42521020120813644","nFORCE__Screen_Section__c","","","false","","false"
"a2H5f000000yMUhEAM","","SC-000010580","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUHEAY","1.01","","","","","Entity Compliance","42559122171193954","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMUiEAM","","SC-000010581","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUHEAY","2.01","LLC_BI__HMDA_Entity_Relationship_Name","","a2H5f000000yMUhEAM","LLC_BI__Legal_Entities__r","Relationship","42546142899374012","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMUjEAM","","SC-000010582","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUHEAY","3.01","LLC_BI__UI_HMDA_Entity_Compliance_2017","","a2H5f000000yMUiEAM","LLC_BI__Entity_Compliances__r","Entity Compliance","42270017230766363","LLC_BI__Entity_Compliance__c","","","false","","false"
"a2H5f000000yMUkEAM","","SC-000010583","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUIEAY","1.01","","","","","Loan Compliance","42364405444877119","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMUlEAM","","SC-000010584","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUIEAY","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2017","","a2H5f000000yMUkEAM","LLC_BI__Loan_Compliances__r","Loan Compliance","42439406865837687","LLC_BI__Loan_Compliance__c","","","false","","false"
"a2H5f000000yMUmEAM","","SC-000010585","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUJEAY","1.01","","","","","Entity Compliance","42426049674313157","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMUnEAM","","SC-000010586","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUJEAY","2.01","LLC_BI__HMDA_Entity_Relationship_Name","","a2H5f000000yMUmEAM","LLC_BI__Legal_Entities__r","Relationship","42401876157372820","LLC_BI__Legal_Entities__c","","","false","","false"
"a2H5f000000yMUoEAM","","SC-000010587","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUJEAY","3.01","LLC_BI__UI_HMDA_Entity_Compliance_2018","","a2H5f000000yMUnEAM","LLC_BI__Entity_Compliances__r","Entity Compliance","42526567057042942","LLC_BI__Entity_Compliance__c","","","false","","false"
"a2H5f000000yMUpEAM","","SC-000010588","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUKEAY","1.01","","","","","Loan Compliance","42630333375654736","LLC_BI__Loan__c","","","false","","false"
"a2H5f000000yMUqEAM","","SC-000010589","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUKEAY","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2018","","a2H5f000000yMUpEAM","LLC_BI__Loan_Compliances__r","Loan Compliance","42157750416022485","LLC_BI__Loan_Compliance__c","","","false","","false"
"a2H5f000000yMUsEAM","","SC-000010591","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUMEAY","1.01","LLC_BI__Memo_Detail","","","","","42555689757496348","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
"a2H5f000000yMUtEAM","","SC-000010592","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","a2F5f000000xiUNEAY","1.01","LLC_BI__Requires_Approval","","","","","42209616617786762","LLC_BI__Credit_Memo_Modifcation__c","","","false","","false"
